2026-02-17 23:15:59 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:30:05 | INFO     | mu_supervisor | Step 8: pos=(100,9) target=(99,10) dist=1.4
2026-02-20 02:30:05 | INFO     | mu_supervisor | Reached spot!
2026-02-20 02:30:08 | INFO     | mu_supervisor | Pre-dismissing level-up popup before MU Helper activation
2026-02-20 02:30:09 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 02:30:14 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 174 / 400 (stale 0s)
2026-02-20 02:30:19 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 178 / 400 (stale 0s)
2026-02-20 02:30:21 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-20 02:33:18 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:33:18 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=150 (current=178)
2026-02-20 02:33:18 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-20 02:33:18 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-20 02:33:20 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-20 02:33:21 | INFO     | mu_supervisor | Post-login steps complete
2026-02-20 02:33:21 | INFO     | mu_supervisor | Level 178 — active spot: Aida (until 400)
2026-02-20 02:33:22 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(94,9)') — skipping warp
2026-02-20 02:33:22 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-20 02:33:22 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-20 02:33:22 | INFO     | mu_supervisor | Step 1: pos=(95,9) target=(84,8) dist=11.0
2026-02-20 02:33:24 | INFO     | mu_supervisor | Step 2: pos=(92,9) target=(84,8) dist=8.1
2026-02-20 02:33:27 | INFO     | mu_supervisor | Step 3: pos=(91,6) target=(84,8) dist=7.3
2026-02-20 02:33:29 | INFO     | mu_supervisor | Step 4: pos=(88,7) target=(84,8) dist=4.1
2026-02-20 02:33:31 | INFO     | mu_supervisor | Step 5: pos=(85,8) target=(84,8) dist=1.0
2026-02-20 02:33:31 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 02:33:31 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-20 02:33:32 | INFO     | mu_supervisor | Step 6: pos=(85,8) target=(99,10) dist=14.1
2026-02-20 02:33:34 | INFO     | mu_supervisor | Step 7: pos=(88,8) target=(99,10) dist=11.2
2026-02-20 02:33:36 | INFO     | mu_supervisor | Step 8: pos=(91,8) target=(99,10) dist=8.2
2026-02-20 02:33:39 | INFO     | mu_supervisor | Step 9: pos=(94,9) target=(99,10) dist=5.1
2026-02-20 02:33:41 | INFO     | mu_supervisor | Step 10: pos=(97,9) target=(99,10) dist=2.2
2026-02-20 02:33:44 | INFO     | mu_supervisor | Step 11: pos=(100,9) target=(99,10) dist=1.4
2026-02-20 02:33:44 | INFO     | mu_supervisor | Reached spot!
2026-02-20 02:33:46 | INFO     | mu_supervisor | Pre-dismissing level-up popup before MU Helper activation
2026-02-20 02:33:48 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 02:33:53 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 178 / 400 (stale 0s)
2026-02-20 02:33:58 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 180 / 400 (stale 0s)
2026-02-20 02:34:03 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 183 / 400 (stale 0s)
2026-02-20 02:34:08 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 185 / 400 (stale 0s)
2026-02-20 02:34:13 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 191 / 400 (stale 0s)
2026-02-20 02:34:18 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 196 / 400 (stale 0s)
2026-02-20 02:34:23 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 198 / 400 (stale 0s)
2026-02-20 02:34:28 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 204 / 400 (stale 0s)
2026-02-20 02:34:29 | INFO     | mu_supervisor | Read available points from character screen: 185
2026-02-20 02:34:33 | INFO     | mu_supervisor | Sent /s: 18 total points
2026-02-20 02:34:36 | INFO     | mu_supervisor | Sent /a: 55 total points
2026-02-20 02:34:39 | INFO     | mu_supervisor | Sent /v: 18 total points
2026-02-20 02:34:42 | INFO     | mu_supervisor | Sent /e: 92 total points
2026-02-20 02:34:42 | INFO     | mu_supervisor | Stat distribution complete. Baseline updated to level 204
2026-02-20 02:34:47 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 216 / 400 (stale 0s)
2026-02-20 02:34:52 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 221 / 400 (stale 0s)
2026-02-20 02:34:57 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 221 / 400 (stale 5s)
2026-02-20 02:35:02 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 221 / 400 (stale 10s)
2026-02-20 02:35:07 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 221 / 400 (stale 15s)
2026-02-20 02:35:10 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-20 02:44:42 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:44:42 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=350 (current=377)
2026-02-20 02:44:42 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-20 02:44:42 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-20 02:44:44 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-20 02:44:45 | INFO     | mu_supervisor | Post-login steps complete
2026-02-20 02:44:45 | INFO     | mu_supervisor | Level 377 — active spot: Aida (until 400)
2026-02-20 02:44:46 | INFO     | mu_supervisor | Warping to Aida via command: /warp aida1
2026-02-20 02:44:52 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-20 02:44:52 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-20 02:44:52 | INFO     | mu_supervisor | Step 1: pos=(82,12) target=(84,8) dist=4.5
2026-02-20 02:44:54 | INFO     | mu_supervisor | Step 2: pos=(83,9) target=(84,8) dist=1.4
2026-02-20 02:44:54 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 02:44:54 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-20 02:44:55 | INFO     | mu_supervisor | Step 3: pos=(83,9) target=(99,10) dist=16.0
2026-02-20 02:44:57 | INFO     | mu_supervisor | Step 4: pos=(86,7) target=(99,10) dist=13.3
2026-02-20 02:45:00 | INFO     | mu_supervisor | Step 5: pos=(89,7) target=(99,10) dist=10.4
2026-02-20 02:45:02 | INFO     | mu_supervisor | Step 6: pos=(90,6) target=(99,10) dist=9.8
2026-02-20 02:45:04 | INFO     | mu_supervisor | Step 7: pos=(91,6) target=(99,10) dist=8.9
2026-02-20 02:45:07 | INFO     | mu_supervisor | Step 8: pos=(91,6) target=(99,10) dist=8.9
2026-02-20 02:45:07 | INFO     | mu_supervisor | Stuck count: 1/3
2026-02-20 02:45:09 | INFO     | mu_supervisor | Step 9: pos=(91,6) target=(99,10) dist=8.9
2026-02-20 02:45:09 | INFO     | mu_supervisor | Stuck count: 2/3
2026-02-20 02:45:11 | INFO     | mu_supervisor | Step 10: pos=(94,8) target=(99,10) dist=5.4
2026-02-20 02:45:14 | INFO     | mu_supervisor | Step 11: pos=(97,8) target=(99,10) dist=2.8
2026-02-20 02:45:16 | INFO     | mu_supervisor | Step 12: pos=(99,10) target=(99,10) dist=0.0
2026-02-20 02:45:16 | INFO     | mu_supervisor | Reached spot!
2026-02-20 02:45:18 | INFO     | mu_supervisor | Pre-dismissing level-up popup before MU Helper activation
2026-02-20 02:45:21 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 02:45:26 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 378 / 400 (stale 0s)
2026-02-20 02:45:31 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 378 / 400 (stale 5s)
2026-02-20 02:45:36 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 378 / 400 (stale 10s)
2026-02-20 02:45:41 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 379 / 400 (stale 0s)
2026-02-20 02:45:46 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 379 / 400 (stale 5s)
2026-02-20 02:45:51 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 379 / 400 (stale 10s)
2026-02-20 02:45:56 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 379 / 400 (stale 15s)
2026-02-20 02:46:01 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 380 / 400 (stale 0s)
2026-02-20 02:46:06 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 380 / 400 (stale 5s)
2026-02-20 02:46:11 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 380 / 400 (stale 10s)
2026-02-20 02:46:16 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 380 / 400 (stale 15s)
2026-02-20 02:46:21 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 381 / 400 (stale 0s)
2026-02-20 02:46:26 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 381 / 400 (stale 5s)
2026-02-20 02:46:31 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 381 / 400 (stale 10s)
2026-02-20 02:46:32 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-20 02:46:34 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:46:34 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=350 (current=381)
2026-02-20 02:46:34 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-20 02:46:34 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-20 02:46:35 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-20 02:46:37 | INFO     | mu_supervisor | Post-login steps complete
2026-02-20 02:46:37 | INFO     | mu_supervisor | Level 381 — active spot: Aida (until 400)
2026-02-20 02:46:37 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(89,6)') — skipping warp
2026-02-20 02:46:37 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-20 02:46:37 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-20 02:46:37 | INFO     | mu_supervisor | Step 1: pos=(89,6) target=(84,8) dist=5.4
2026-02-20 02:46:40 | INFO     | mu_supervisor | Step 2: pos=(86,7) target=(84,8) dist=2.2
2026-02-20 02:46:42 | INFO     | mu_supervisor | Step 3: pos=(83,9) target=(84,8) dist=1.4
2026-02-20 02:46:42 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 02:46:42 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-20 02:46:42 | INFO     | mu_supervisor | Step 4: pos=(83,9) target=(99,10) dist=16.0
2026-02-20 02:46:45 | INFO     | mu_supervisor | Step 5: pos=(86,8) target=(99,10) dist=13.2
2026-02-20 02:46:47 | INFO     | mu_supervisor | Step 6: pos=(89,8) target=(99,10) dist=10.2
2026-02-20 02:46:50 | INFO     | mu_supervisor | Step 7: pos=(91,7) target=(99,10) dist=8.5
2026-02-20 02:46:52 | INFO     | mu_supervisor | Step 8: pos=(94,8) target=(99,10) dist=5.4
2026-02-20 02:46:54 | INFO     | mu_supervisor | Step 9: pos=(97,8) target=(99,10) dist=2.8
2026-02-20 02:46:57 | INFO     | mu_supervisor | Step 10: pos=(99,10) target=(99,10) dist=0.0
2026-02-20 02:46:57 | INFO     | mu_supervisor | Reached spot!
2026-02-20 02:46:59 | INFO     | mu_supervisor | Pre-dismissing level-up popup before MU Helper activation
2026-02-20 02:47:01 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 02:47:06 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 382 / 400 (stale 0s)
2026-02-20 02:47:11 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 382 / 400 (stale 5s)
2026-02-20 02:47:14 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-20 02:51:28 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:51:28 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=350 (current=382)
2026-02-20 02:51:28 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-20 02:51:29 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-20 02:51:30 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-20 02:51:32 | INFO     | mu_supervisor | Post-login steps complete
2026-02-20 02:51:32 | INFO     | mu_supervisor | Level 382 — active spot: Aida (until 400)
2026-02-20 02:51:32 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(87,6)') — skipping warp
2026-02-20 02:51:32 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-20 02:51:32 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-20 02:51:32 | INFO     | mu_supervisor | Step 1: pos=(87,6) target=(84,8) dist=3.6
2026-02-20 02:51:35 | INFO     | mu_supervisor | Step 2: pos=(84,9) target=(84,8) dist=1.0
2026-02-20 02:51:35 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 02:51:35 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-20 02:51:35 | INFO     | mu_supervisor | Step 3: pos=(84,9) target=(99,10) dist=15.0
2026-02-20 02:51:37 | INFO     | mu_supervisor | Step 4: pos=(87,9) target=(99,10) dist=12.0
2026-02-20 02:51:40 | INFO     | mu_supervisor | Step 5: pos=(90,9) target=(99,10) dist=9.1
2026-02-20 02:51:42 | INFO     | mu_supervisor | Step 6: pos=(93,9) target=(99,10) dist=6.1
2026-02-20 02:51:44 | INFO     | mu_supervisor | Step 7: pos=(96,9) target=(99,10) dist=3.2
2026-02-20 02:51:47 | INFO     | mu_supervisor | Step 8: pos=(99,9) target=(99,10) dist=1.0
2026-02-20 02:51:47 | INFO     | mu_supervisor | Reached spot!
2026-02-20 02:51:49 | INFO     | mu_supervisor | Skipping popup dismiss (will be handled by MU Helper)
2026-02-20 02:51:50 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 02:51:55 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 382 / 400 (stale 0s)
2026-02-20 02:52:00 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 382 / 400 (stale 5s)
2026-02-20 02:52:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 383 / 400 (stale 0s)
2026-02-20 02:52:07 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-20 02:52:44 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:52:44 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=350 (current=383)
2026-02-20 02:52:44 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-20 02:52:44 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-20 02:52:45 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-20 02:52:47 | INFO     | mu_supervisor | Post-login steps complete
2026-02-20 02:52:47 | INFO     | mu_supervisor | Level 383 — active spot: Aida (until 400)
2026-02-20 02:52:47 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(89,6)') — skipping warp
2026-02-20 02:52:47 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-20 02:52:47 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-20 02:52:47 | INFO     | mu_supervisor | Step 1: pos=(89,6) target=(84,8) dist=5.4
2026-02-20 02:52:50 | INFO     | mu_supervisor | Step 2: pos=(86,7) target=(84,8) dist=2.2
2026-02-20 02:52:52 | INFO     | mu_supervisor | Step 3: pos=(83,9) target=(84,8) dist=1.4
2026-02-20 02:52:52 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 02:52:52 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-20 02:52:52 | INFO     | mu_supervisor | Step 4: pos=(83,9) target=(99,10) dist=16.0
2026-02-20 02:52:55 | INFO     | mu_supervisor | Step 5: pos=(86,8) target=(99,10) dist=13.2
2026-02-20 02:52:57 | INFO     | mu_supervisor | Step 6: pos=(89,8) target=(99,10) dist=10.2
2026-02-20 02:53:00 | INFO     | mu_supervisor | Step 7: pos=(91,7) target=(99,10) dist=8.5
2026-02-20 02:53:02 | INFO     | mu_supervisor | Step 8: pos=(94,8) target=(99,10) dist=5.4
2026-02-20 02:53:04 | INFO     | mu_supervisor | Step 9: pos=(97,8) target=(99,10) dist=2.8
2026-02-20 02:53:07 | INFO     | mu_supervisor | Step 10: pos=(99,10) target=(99,10) dist=0.0
2026-02-20 02:53:07 | INFO     | mu_supervisor | Reached spot!
2026-02-20 02:53:09 | INFO     | mu_supervisor | Skipping popup dismiss (will be handled by MU Helper)
2026-02-20 02:53:10 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 02:53:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 383 / 400 (stale 0s)
2026-02-20 02:53:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 383 / 400 (stale 5s)
2026-02-20 02:53:22 | INFO     | mu_supervisor | Supervisor stopped by user (Ctrl+C)
2026-02-20 02:53:44 | INFO     | mu_supervisor | Supervisor started — loop interval=30s
2026-02-20 02:53:44 | INFO     | mu_supervisor | Stat distributor initialized: baseline level=350 (current=383)
2026-02-20 02:53:44 | INFO     | mu_supervisor | Running 2 post-login step(s)
2026-02-20 02:53:44 | INFO     | mu_supervisor | Post-login: Skill bar at (960, 959)
2026-02-20 02:53:46 | INFO     | mu_supervisor | Post-login: Evil Spirit at (918, 865)
2026-02-20 02:53:47 | INFO     | mu_supervisor | Post-login steps complete
2026-02-20 02:53:47 | INFO     | mu_supervisor | Level 383 — active spot: Aida (until 400)
2026-02-20 02:53:48 | INFO     | mu_supervisor | Already at Aida (read: 'Aida(91,6)') — skipping warp
2026-02-20 02:53:48 | INFO     | mu_supervisor | Walking to Aida spot (99, 10)
2026-02-20 02:53:48 | INFO     | mu_supervisor | Navigating to waypoint 1 (84, 8)
2026-02-20 02:53:48 | INFO     | mu_supervisor | Step 1: pos=(91,6) target=(84,8) dist=7.3
2026-02-20 02:53:50 | INFO     | mu_supervisor | Step 2: pos=(85,12) target=(84,8) dist=4.1
2026-02-20 02:53:53 | INFO     | mu_supervisor | Step 3: pos=(89,8) target=(84,8) dist=5.0
2026-02-20 02:53:55 | INFO     | mu_supervisor | Step 4: pos=(85,8) target=(84,8) dist=1.0
2026-02-20 02:53:55 | INFO     | mu_supervisor | Reached waypoint 1!
2026-02-20 02:53:55 | INFO     | mu_supervisor | Navigating to spot (99, 10)
2026-02-20 02:53:55 | INFO     | mu_supervisor | Step 5: pos=(85,8) target=(99,10) dist=14.1
2026-02-20 02:53:58 | INFO     | mu_supervisor | Step 6: pos=(88,8) target=(99,10) dist=11.2
2026-02-20 02:54:00 | INFO     | mu_supervisor | Step 7: pos=(91,8) target=(99,10) dist=8.2
2026-02-20 02:54:02 | INFO     | mu_supervisor | Step 8: pos=(94,9) target=(99,10) dist=5.1
2026-02-20 02:54:05 | INFO     | mu_supervisor | Step 9: pos=(97,9) target=(99,10) dist=2.2
2026-02-20 02:54:07 | INFO     | mu_supervisor | Step 10: pos=(100,9) target=(99,10) dist=1.4
2026-02-20 02:54:07 | INFO     | mu_supervisor | Reached spot!
2026-02-20 02:54:09 | INFO     | mu_supervisor | Skipping popup dismiss (will be handled by MU Helper)
2026-02-20 02:54:10 | INFO     | mu_supervisor | Activated MU Helper at Aida — farming until level 400
2026-02-20 02:54:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 383 / 400 (stale 0s)
2026-02-20 02:54:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 383 / 400 (stale 5s)
2026-02-20 02:54:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 383 / 400 (stale 10s)
2026-02-20 02:54:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 384 / 400 (stale 0s)
2026-02-20 02:54:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 384 / 400 (stale 5s)
2026-02-20 02:54:40 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 384 / 400 (stale 10s)
2026-02-20 02:54:45 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 384 / 400 (stale 15s)
2026-02-20 02:54:50 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 384 / 400 (stale 20s)
2026-02-20 02:54:55 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 385 / 400 (stale 0s)
2026-02-20 02:55:00 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 385 / 400 (stale 5s)
2026-02-20 02:55:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 385 / 400 (stale 10s)
2026-02-20 02:55:10 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 385 / 400 (stale 15s)
2026-02-20 02:55:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 386 / 400 (stale 0s)
2026-02-20 02:55:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 386 / 400 (stale 5s)
2026-02-20 02:55:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 386 / 400 (stale 10s)
2026-02-20 02:55:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 386 / 400 (stale 15s)
2026-02-20 02:55:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 387 / 400 (stale 0s)
2026-02-20 02:55:40 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 387 / 400 (stale 5s)
2026-02-20 02:55:45 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 387 / 400 (stale 10s)
2026-02-20 02:55:50 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 387 / 400 (stale 15s)
2026-02-20 02:55:55 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 388 / 400 (stale 0s)
2026-02-20 02:56:00 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 388 / 400 (stale 5s)
2026-02-20 02:56:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 388 / 400 (stale 10s)
2026-02-20 02:56:10 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 388 / 400 (stale 15s)
2026-02-20 02:56:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 389 / 400 (stale 0s)
2026-02-20 02:56:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 389 / 400 (stale 5s)
2026-02-20 02:56:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 389 / 400 (stale 10s)
2026-02-20 02:56:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 389 / 400 (stale 15s)
2026-02-20 02:56:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 0s)
2026-02-20 02:56:40 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 5s)
2026-02-20 02:56:45 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 10s)
2026-02-20 02:56:50 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 390 / 400 (stale 15s)
2026-02-20 02:56:55 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 0s)
2026-02-20 02:57:00 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 5s)
2026-02-20 02:57:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 10s)
2026-02-20 02:57:10 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 391 / 400 (stale 15s)
2026-02-20 02:57:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 0s)
2026-02-20 02:57:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 5s)
2026-02-20 02:57:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 10s)
2026-02-20 02:57:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 15s)
2026-02-20 02:57:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 20s)
2026-02-20 02:57:40 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 392 / 400 (stale 25s)
2026-02-20 02:57:45 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 0s)
2026-02-20 02:57:50 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 5s)
2026-02-20 02:57:55 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 10s)
2026-02-20 02:58:00 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 393 / 400 (stale 15s)
2026-02-20 02:58:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 0s)
2026-02-20 02:58:10 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 5s)
2026-02-20 02:58:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 10s)
2026-02-20 02:58:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 15s)
2026-02-20 02:58:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 20s)
2026-02-20 02:58:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 394 / 400 (stale 25s)
2026-02-20 02:58:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 0s)
2026-02-20 02:58:40 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 5s)
2026-02-20 02:58:45 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 395 / 400 (stale 10s)
2026-02-20 02:58:50 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 0s)
2026-02-20 02:58:55 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 5s)
2026-02-20 02:59:00 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 10s)
2026-02-20 02:59:05 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 15s)
2026-02-20 02:59:10 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 20s)
2026-02-20 02:59:15 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 396 / 400 (stale 25s)
2026-02-20 02:59:20 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 0s)
2026-02-20 02:59:25 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 5s)
2026-02-20 02:59:30 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 10s)
2026-02-20 02:59:35 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 397 / 400 (stale 15s)
2026-02-20 02:59:40 | INFO     | mu_supervisor | Farming at Aida (MU Helper) — level 398 / 400 (stale 0s)
